IdLectura;Fecha;LatitudGrados;LatitudMinutos;LatitudSegundos;LongitudGrados;LongitudMinutos;LongitudSegundos;Viento_Kh;DireccionViento;TemperaturaExt_C;IndiceCalor_C;Presion_hPa;LluviaDiaria_MM;HumedadExt;TerperaturaExternaMax_C;TerperaturaExternaMin_C;TemperaturaInterna_C;TemperaturaInternaMax_C;TemperaturaInternaMin_C;HumedadExternaMax;HumedadExternaMin;HumedadInterna;HumedadInternaMax;HumedadInternaMin;PuntoRocio;VelMaximaViento_Kh;ET_mm
28569;2017-03-31 08:05:09.453;16582;0;6;-15721;1;75;0.00;SE;18.78;19.44;998.11;0.00;89.00;18.78;17.11;22.44;23.72;22.00;95.00;88.00;72.00;72.00;68.00;17.22;7.00;0.00
28570;2017-03-31 08:10:09.303;16582;0;6;-15721;1;75;0.00;S;18.83;19.50;998.25;0.00;88.00;18.83;17.11;22.56;23.72;22.00;95.00;88.00;72.00;72.00;68.00;16.67;7.00;0.00
28571;2017-03-31 08:15:09.343;16582;0;6;-15721;1;75;0.00;S;19.00;19.72;998.25;0.00;89.00;19.00;17.11;22.56;23.72;22.00;95.00;88.00;72.00;72.00;68.00;17.22;7.00;0.00
28572;2017-03-31 08:20:09.303;16582;0;6;-15721;1;75;0.00;SSW;19.33;20.11;998.28;0.00;88.00;19.39;17.11;22.67;23.72;22.00;95.00;88.00;72.00;72.00;68.00;17.22;7.00;0.00
28573;2017-03-31 08:25:09.310;16582;0;6;-15721;1;75;0.00;SSW;19.67;20.50;998.32;0.00;88.00;19.67;17.11;22.78;23.72;22.00;95.00;87.00;72.00;72.00;68.00;17.78;7.00;0.00
28574;2017-03-31 08:30:09.300;16582;0;6;-15721;1;75;0.00;W;19.89;20.72;998.28;0.00;87.00;19.89;17.11;22.78;23.72;22.00;95.00;87.00;72.00;72.00;68.00;17.78;7.00;0.00
28575;2017-03-31 08:35:09.323;16582;0;6;-15721;1;75;0.00;W;19.83;20.61;998.25;0.00;85.00;19.89;17.11;22.83;23.72;22.00;95.00;85.00;72.00;72.00;68.00;17.22;7.00;0.00
28576;2017-03-31 08:40:09.393;16582;0;6;-15721;1;75;0.00;W;19.89;20.72;998.25;0.00;85.00;19.94;17.11;22.94;23.72;22.00;95.00;85.00;72.00;72.00;68.00;17.22;7.00;0.00
28577;2017-03-31 08:45:09.317;16582;0;6;-15721;1;75;0.00;WNW;20.22;21.11;998.25;0.00;85.00;20.22;17.11;23.11;23.72;22.00;95.00;85.00;71.00;72.00;68.00;17.78;7.00;0.00
28578;2017-03-31 08:50:09.300;16582;0;6;-15721;1;75;0.00;WSW;20.61;21.56;998.32;0.00;84.00;20.61;17.11;23.22;23.72;22.00;95.00;83.00;71.00;72.00;68.00;17.78;7.00;0.00
28579;2017-03-31 08:55:09.383;16582;0;6;-15721;1;75;2.00;W;20.94;21.72;998.32;0.00;83.00;20.94;17.11;23.33;23.72;22.00;95.00;82.00;71.00;72.00;68.00;17.78;7.00;0.00
28580;2017-03-31 09:00:09.343;16582;0;6;-15721;1;75;0.00;W;20.89;21.61;998.35;0.00;80.00;20.94;17.11;23.44;23.72;22.00;95.00;80.00;70.00;72.00;68.00;17.22;7.00;0.00
28581;2017-03-31 09:05:09.303;16582;0;6;-15721;1;75;0.00;W;20.72;21.44;998.28;0.00;79.00;20.94;17.11;23.50;23.72;22.00;95.00;79.00;70.00;72.00;68.00;17.22;7.00;0.00
28582;2017-03-31 09:10:09.327;16582;0;6;-15721;1;75;0.00;W;21.11;21.67;998.32;0.00;79.00;21.17;17.11;23.61;23.72;22.00;95.00;79.00;70.00;72.00;68.00;17.22;7.00;0.00
28583;2017-03-31 09:15:09.300;16582;0;6;-15721;1;75;0.00;W;21.83;22.39;998.18;0.00;77.00;21.83;17.11;23.72;23.72;22.00;95.00;77.00;69.00;72.00;68.00;17.78;7.00;0.00
28584;2017-03-31 09:20:09.323;16582;0;6;-15721;1;75;1.00;ENE;22.44;23.06;998.15;0.00;73.00;22.44;17.11;23.83;23.83;22.00;95.00;73.00;69.00;72.00;68.00;17.22;7.00;0.00
28585;2017-03-31 09:25:09.300;16582;0;6;-15721;1;75;0.00;E;22.17;22.67;998.11;0.00;73.00;22.44;17.11;24.00;24.00;22.00;95.00;73.00;69.00;72.00;68.00;17.22;7.00;0.00
28586;2017-03-31 09:30:09.323;16582;0;6;-15721;1;75;2.00;E;22.33;22.89;997.98;0.00;73.00;22.44;17.11;24.11;24.11;22.00;95.00;73.00;69.00;72.00;68.00;17.22;7.00;0.00
28587;2017-03-31 09:35:09.580;16582;0;6;-15721;1;75;0.00;E;22.28;22.72;997.98;0.00;71.00;22.44;17.11;24.28;24.28;22.00;95.00;71.00;69.00;72.00;68.00;16.67;7.00;0.00
28588;2017-03-31 09:40:09.307;16582;0;6;-15721;1;75;1.00;ESE;22.44;23.00;997.98;0.00;72.00;22.44;17.11;24.50;24.50;22.00;95.00;70.00;68.00;72.00;68.00;17.22;7.00;0.00
28589;2017-03-31 09:45:09.313;16582;0;6;-15721;1;75;1.00;SE;22.83;23.39;997.84;0.00;68.00;22.83;17.11;24.61;24.61;22.00;95.00;68.00;67.00;72.00;67.00;16.67;7.00;0.00
28590;2017-03-31 09:50:09.303;16582;0;6;-15721;1;75;0.00;SE;23.06;23.67;997.81;0.00;67.00;23.06;17.11;24.78;24.78;22.00;95.00;67.00;67.00;72.00;67.00;16.67;7.00;0.00
28591;2017-03-31 09:55:09.310;16582;0;6;-15721;1;75;0.00;NE;23.11;23.83;997.81;0.00;69.00;23.11;17.11;24.89;24.89;22.00;95.00;67.00;66.00;72.00;66.00;17.22;7.00;0.00
28592;2017-03-31 10:00:09.570;16582;0;6;-15721;1;75;0.00;WSW;23.17;23.83;997.81;0.00;67.00;23.17;17.11;25.00;25.00;22.00;95.00;67.00;65.00;72.00;65.00;16.67;7.00;0.00
28593;2017-03-31 10:05:09.310;16582;0;6;-15721;1;75;0.00;SW;23.39;24.17;997.88;0.00;68.00;23.39;17.11;25.17;25.17;22.00;95.00;66.00;65.00;72.00;65.00;17.22;7.00;0.00
28594;2017-03-31 10:10:09.363;16582;0;6;-15721;1;75;1.00;NE;23.83;24.56;997.84;0.00;65.00;23.83;17.11;25.28;25.28;22.00;95.00;65.00;64.00;72.00;64.00;16.67;7.00;0.00
28595;2017-03-31 10:15:09.557;16582;0;6;-15721;1;75;5.00;NNE;23.61;24.28;997.81;0.00;64.00;23.89;17.11;25.39;25.39;22.00;95.00;64.00;64.00;72.00;64.00;16.11;7.00;0.00
28596;2017-03-31 10:20:09.313;16582;0;6;-15721;1;75;1.00;ENE;22.61;23.00;997.77;0.00;66.00;23.89;17.11;25.39;25.39;22.00;95.00;64.00;63.00;72.00;63.00;16.11;7.00;0.00
28597;2017-03-31 10:25:09.307;16582;0;6;-15721;1;75;1.00;NNW;22.50;22.94;997.64;0.00;69.00;23.89;17.11;25.50;25.50;22.00;95.00;64.00;61.00;72.00;61.00;16.67;7.00;0.00
28598;2017-03-31 10:30:09.300;16582;0;6;-15721;1;75;2.00;N;22.44;22.83;997.60;0.00;68.00;23.89;17.11;25.50;25.50;22.00;95.00;64.00;60.00;72.00;60.00;16.11;7.00;0.00
28599;2017-03-31 10:35:09.320;16582;0;6;-15721;1;75;5.00;NNW;22.44;22.89;997.64;0.00;69.00;23.89;17.11;25.56;25.56;22.00;95.00;64.00;59.00;72.00;59.00;16.67;7.00;0.00
28600;2017-03-31 10:40:09.377;16582;0;6;-15721;1;75;2.00;NNW;22.44;22.89;997.64;0.00;69.00;23.89;17.11;25.56;25.56;22.00;95.00;64.00;59.00;72.00;58.00;16.67;7.00;0.00
28601;2017-03-31 10:45:09.303;16582;0;6;-15721;1;75;6.00;NW;22.39;22.83;997.60;0.00;70.00;23.89;17.11;25.56;25.56;22.00;95.00;64.00;59.00;72.00;58.00;16.67;7.00;0.00
28602;2017-03-31 10:50:09.310;16582;0;6;-15721;1;75;1.00;WNW;22.33;22.78;997.50;0.00;70.00;23.89;17.11;25.67;25.67;22.00;95.00;64.00;58.00;72.00;58.00;16.67;7.00;0.00
28603;2017-03-31 10:55:09.300;16582;0;6;-15721;1;75;0.00;NW;22.67;23.22;997.50;0.00;70.00;23.89;17.11;25.67;25.67;22.00;95.00;64.00;59.00;72.00;58.00;16.67;7.00;0.00
28604;2017-03-31 11:00:09.323;16582;0;6;-15721;1;75;4.00;SSW;23.28;24.06;997.40;0.00;68.00;23.89;17.11;25.78;25.78;22.00;95.00;64.00;59.00;72.00;58.00;17.22;8.00;0.00
28605;2017-03-31 11:05:09.300;16582;0;6;-15721;1;75;1.00;WNW;23.94;24.67;997.30;0.00;65.00;24.00;17.11;26.00;26.00;22.00;95.00;64.00;58.00;72.00;58.00;16.67;8.00;0.00
28606;2017-03-31 11:10:25.190;16582;0;6;-15721;1;75;6.00;NW;24.11;24.78;997.23;0.00;64.00;24.17;17.11;26.11;26.11;22.00;95.00;63.00;57.00;72.00;57.00;16.67;8.00;0.00
28607;2017-03-31 11:15:09.627;16582;0;6;-15721;1;75;5.00;N;23.83;24.50;997.20;0.00;64.00;24.17;17.11;26.22;26.22;22.00;95.00;61.00;56.00;72.00;56.00;16.67;8.00;0.00
28608;2017-03-31 11:20:09.357;16582;0;6;-15721;1;75;0.00;WNW;23.61;24.22;997.13;0.00;63.00;24.17;17.11;26.28;26.28;22.00;95.00;61.00;55.00;72.00;55.00;16.11;8.00;0.00
28609;2017-03-31 11:25:09.333;16582;0;6;-15721;1;75;1.00;NW;23.78;24.44;997.06;0.00;64.00;24.17;17.11;26.28;26.28;22.00;95.00;61.00;56.00;72.00;55.00;16.67;8.00;0.00
28610;2017-03-31 11:30:09.310;16582;0;6;-15721;1;75;0.00;WNW;23.72;24.22;996.99;0.00;61.00;24.17;17.11;26.28;26.28;22.00;95.00;60.00;54.00;72.00;54.00;15.56;8.00;0.00
28611;2017-03-31 11:35:09.330;16582;0;6;-15721;1;75;1.00;NNE;23.72;24.33;996.99;0.00;63.00;24.17;17.11;26.39;26.39;22.00;95.00;60.00;55.00;72.00;53.00;16.11;8.00;0.00
28612;2017-03-31 11:40:09.337;16582;0;6;-15721;1;75;0.00;NNE;23.39;23.94;996.83;0.00;63.00;24.17;17.11;26.28;26.39;22.00;95.00;60.00;55.00;72.00;53.00;16.11;8.00;0.00
28613;2017-03-31 11:45:09.330;16582;0;6;-15721;1;75;0.00;NNE;23.50;24.11;996.72;0.00;64.00;24.17;17.11;26.39;26.39;22.00;95.00;60.00;55.00;72.00;53.00;16.11;8.00;0.00
28614;2017-03-31 11:50:09.430;16582;0;6;-15721;1;75;1.00;SSE;23.89;24.56;996.66;0.00;64.00;24.17;17.11;26.39;26.39;22.00;95.00;60.00;56.00;72.00;53.00;16.67;8.00;0.00
28615;2017-03-31 11:55:09.310;16582;0;6;-15721;1;75;0.00;SSE;24.11;24.72;996.49;0.00;63.00;24.17;17.11;26.50;26.50;22.00;95.00;60.00;55.00;72.00;53.00;16.67;8.00;0.00
28616;2017-03-31 12:00:09.320;16582;0;6;-15721;1;75;2.00;SW;24.39;24.89;996.45;0.00;62.00;24.39;17.11;26.50;26.50;22.00;95.00;60.00;55.00;72.00;53.00;16.67;8.00;0.00
28617;2017-03-31 12:05:09.683;16582;0;6;-15721;1;75;4.00;W;24.33;24.94;996.28;0.00;64.00;24.39;17.11;26.50;26.50;22.00;95.00;60.00;56.00;72.00;53.00;17.22;8.00;0.00
28618;2017-03-31 12:10:50.660;16582;0;6;-15721;1;75;2.00;SW;23.89;24.61;996.35;0.00;65.00;24.39;17.11;26.50;26.50;22.00;95.00;60.00;56.00;72.00;53.00;16.67;8.00;0.00
28619;2017-03-31 12:15:09.463;16582;0;6;-15721;1;75;0.00;NW;23.50;24.33;996.35;0.00;69.00;24.39;17.11;26.61;26.61;22.00;95.00;60.00;57.00;72.00;53.00;17.22;8.00;0.00
28620;2017-03-31 12:20:09.580;16582;0;6;-15721;1;75;3.00;SW;23.61;24.50;996.18;0.00;69.00;24.39;17.11;26.61;26.61;22.00;95.00;60.00;58.00;72.00;53.00;17.22;8.00;0.00
28621;2017-03-31 12:25:09.510;16582;0;6;-15721;1;75;1.00;WSW;23.72;24.44;996.01;0.00;65.00;24.39;17.11;26.72;26.72;22.00;95.00;60.00;56.00;72.00;53.00;16.67;8.00;0.00
28622;2017-03-31 12:30:09.313;16582;0;6;-15721;1;75;2.00;SW;23.89;24.56;995.95;0.00;64.00;24.39;17.11;26.83;26.83;22.00;95.00;60.00;55.00;72.00;53.00;16.67;8.00;0.00
28623;2017-03-31 12:35:09.320;16582;0;6;-15721;1;75;0.00;W;23.83;24.50;995.81;0.00;64.00;24.39;17.11;26.83;26.83;22.00;95.00;60.00;55.00;72.00;53.00;16.67;8.00;0.00
28624;2017-03-31 12:40:09.360;16582;0;6;-15721;1;75;11.00;W;24.00;24.78;995.71;0.00;66.00;24.39;17.11;26.83;26.83;22.00;95.00;60.00;55.00;72.00;53.00;17.22;11.00;0.00
28625;2017-03-31 12:45:09.477;16582;0;6;-15721;1;75;13.00;NNW;22.72;23.28;995.57;0.00;69.00;24.39;17.11;26.83;26.94;22.00;95.00;60.00;55.00;72.00;53.00;16.67;19.00;0.00
28626;2017-03-31 12:50:09.310;16582;0;6;-15721;1;75;10.00;NW;21.89;22.28;995.57;0.00;72.00;24.39;17.11;26.72;26.94;22.00;95.00;60.00;56.00;72.00;53.00;16.67;19.00;0.00
28627;2017-03-31 12:55:09.397;16582;0;6;-15721;1;75;10.00;NNE;21.72;22.00;995.50;0.00;71.00;24.39;17.11;26.61;26.94;22.00;95.00;60.00;56.00;72.00;53.00;16.11;19.00;0.00
28628;2017-03-31 13:00:09.990;16582;0;6;-15721;1;75;8.00;NNW;21.67;22.00;995.37;0.00;73.00;24.39;17.11;26.61;26.94;22.00;95.00;60.00;56.00;72.00;53.00;16.67;19.00;0.00
28629;2017-03-31 13:05:09.170;16582;0;6;-15721;1;75;9.00;N;21.83;22.33;995.37;0.00;75.00;24.39;17.11;26.83;26.94;22.00;95.00;60.00;57.00;72.00;53.00;17.22;19.00;0.00
28630;2017-03-31 13:10:18.833;16582;0;6;-15721;1;75;9.00;N;21.89;22.33;995.27;0.00;74.00;24.39;17.11;26.94;26.94;22.00;95.00;60.00;56.00;72.00;53.00;17.22;19.00;0.00
28631;2017-03-31 13:15:17.433;16582;0;6;-15721;1;75;8.00;NNW;22.28;22.72;995.17;0.00;71.00;24.39;17.11;27.00;27.00;22.00;95.00;60.00;56.00;72.00;53.00;16.67;19.00;0.00
28632;2017-03-31 13:20:17.453;16582;0;6;-15721;1;75;8.00;NNW;22.50;23.06;995.10;0.00;71.00;24.39;17.11;27.22;27.22;22.00;95.00;60.00;55.00;72.00;53.00;17.22;19.00;0.00
28633;2017-03-31 13:25:16.080;16582;0;6;-15721;1;75;7.00;NNW;23.00;23.67;995.06;0.00;69.00;24.39;17.11;27.33;27.33;22.00;95.00;60.00;55.00;72.00;53.00;17.22;19.00;0.00
28634;2017-03-31 13:30:15.967;16582;0;6;-15721;1;75;6.00;NW;23.11;23.83;995.00;0.00;69.00;24.39;17.11;27.44;27.44;22.00;95.00;60.00;54.00;72.00;53.00;17.22;19.00;0.00
28635;2017-03-31 13:35:13.160;16582;0;6;-15721;1;75;8.00;NNW;23.28;24.00;994.86;0.00;67.00;24.39;17.11;27.56;27.56;22.00;95.00;60.00;54.00;72.00;53.00;16.67;19.00;0.00
28636;2017-03-31 13:40:09.237;16582;0;6;-15721;1;75;0.00;N;23.11;23.78;994.76;0.00;67.00;24.39;17.11;27.67;27.67;22.00;95.00;60.00;53.00;72.00;53.00;16.67;19.00;0.00
28637;2017-03-31 13:45:09.317;16582;0;6;-15721;1;75;0.00;SW;23.44;24.11;994.69;0.00;65.00;24.39;17.11;27.78;27.78;22.00;95.00;60.00;52.00;72.00;52.00;16.67;19.00;0.00
28638;2017-03-31 13:50:09.450;16582;0;6;-15721;1;75;0.00;WSW;23.94;24.56;994.59;0.00;63.00;24.39;17.11;27.78;27.78;22.00;95.00;60.00;52.00;72.00;52.00;16.67;19.00;0.00
28639;2017-03-31 13:55:19.657;16582;0;6;-15721;1;75;0.00;SW;24.28;24.78;994.49;0.00;62.00;24.39;17.11;27.78;27.78;22.00;95.00;60.00;52.00;72.00;52.00;16.67;19.00;0.00
28640;2017-03-31 14:00:15.457;16582;0;6;-15721;1;75;0.00;SW;24.28;24.78;994.42;0.00;62.00;24.39;17.11;27.78;27.78;22.00;95.00;60.00;52.00;72.00;52.00;16.67;19.00;0.00
28641;2017-03-31 14:05:09.417;16582;0;6;-15721;1;75;3.00;SSW;24.28;24.78;994.39;0.00;62.00;24.39;17.11;27.78;27.78;22.00;95.00;60.00;52.00;72.00;52.00;16.67;19.00;0.00
28642;2017-03-31 14:10:09.537;16582;0;6;-15721;1;75;0.00;S;24.28;24.78;994.18;0.00;62.00;24.39;17.11;27.78;27.78;22.00;95.00;60.00;52.00;72.00;51.00;16.67;19.00;0.00
28643;2017-03-31 14:15:11.653;16582;0;6;-15721;1;75;1.00;S;24.22;24.83;994.05;0.00;63.00;24.39;17.11;27.78;27.78;22.00;95.00;60.00;51.00;72.00;51.00;16.67;19.00;0.00
28644;2017-03-31 14:20:09.377;16582;0;6;-15721;1;75;0.00;SSW;23.83;24.50;994.02;0.00;64.00;24.39;17.11;27.67;27.78;22.00;95.00;60.00;52.00;72.00;51.00;16.67;19.00;0.00
28645;2017-03-31 14:25:09.340;16582;0;6;-15721;1;75;0.00;SSW;23.28;24.17;994.02;0.00;71.00;24.39;17.11;27.56;27.78;22.00;95.00;60.00;54.00;72.00;51.00;17.78;19.00;0.00
28646;2017-03-31 14:30:09.737;16582;0;6;-15721;1;75;4.00;SSE;22.72;23.56;994.12;105.00;76.00;24.39;17.11;27.44;27.78;22.00;95.00;60.00;57.00;72.00;51.00;18.33;19.00;0.00
28647;2017-03-31 14:35:09.320;16582;0;6;-15721;1;75;0.00;E;21.94;22.72;994.12;2.00;80.00;24.39;17.11;27.22;27.78;22.00;95.00;60.00;59.00;72.00;51.00;18.33;19.00;0.00
28648;2017-03-31 14:40:09.380;16582;0;6;-15721;1;75;6.00;NNW;21.00;21.61;994.18;15.00;79.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;59.00;72.00;51.00;17.22;19.00;0.00
28649;2017-03-31 14:45:09.467;16582;0;6;-15721;1;75;2.00;NNW;20.61;21.50;994.18;62.00;83.00;24.39;17.11;26.94;27.78;22.00;95.00;60.00;59.00;72.00;51.00;17.78;19.00;0.00
28650;2017-03-31 14:50:09.397;16582;0;6;-15721;1;75;0.00;NNW;20.33;21.22;994.29;37.00;84.00;24.39;17.11;26.83;27.78;22.00;95.00;60.00;60.00;72.00;51.00;17.78;19.00;0.00
28651;2017-03-31 14:55:09.377;16582;0;6;-15721;1;75;6.00;NNW;19.94;20.78;994.29;14.00;85.00;24.39;17.11;26.61;27.78;22.00;95.00;60.00;61.00;72.00;51.00;17.22;19.00;0.00
28652;2017-03-31 15:00:09.303;16582;0;6;-15721;1;75;7.00;NNW;19.72;20.56;994.35;71.00;88.00;24.39;17.11;26.50;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28653;2017-03-31 15:05:09.300;16582;0;6;-15721;1;75;6.00;WNW;19.39;20.17;994.32;15.00;87.00;24.39;17.11;26.39;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28654;2017-03-31 15:10:09.370;16582;0;6;-15721;1;75;8.00;NW;19.22;19.94;994.32;7.00;88.00;24.39;17.11;26.28;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28655;2017-03-31 15:15:09.320;16582;0;6;-15721;1;75;1.00;NW;19.17;19.89;994.29;4.00;88.00;24.39;17.11;26.39;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28656;2017-03-31 15:20:09.330;16582;0;6;-15721;1;75;1.00;WSW;19.17;19.94;994.12;0.00;89.00;24.39;17.11;26.39;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28657;2017-03-31 15:25:09.330;16582;0;6;-15721;1;75;5.00;NW;19.11;19.83;993.98;0.00;88.00;24.39;17.11;26.50;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28658;2017-03-31 15:30:09.313;16582;0;6;-15721;1;75;1.00;NNW;19.11;19.83;994.15;0.00;89.00;24.39;17.11;26.50;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28659;2017-03-31 15:35:09.320;16582;0;6;-15721;1;75;6.00;NNW;19.11;19.89;994.08;0.00;90.00;24.39;17.11;26.61;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28660;2017-03-31 15:40:09.313;16582;0;6;-15721;1;75;4.00;NNE;19.11;19.89;994.15;0.00;91.00;24.39;17.11;26.61;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28661;2017-03-31 15:45:09.340;16582;0;6;-15721;1;75;5.00;NNW;19.22;19.94;994.15;0.00;87.00;24.39;17.11;26.72;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28662;2017-03-31 15:50:09.410;16582;0;6;-15721;1;75;1.00;NW;19.28;20.00;994.25;0.00;87.00;24.39;17.11;26.72;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28663;2017-03-31 15:55:09.540;16582;0;6;-15721;1;75;0.00;NW;19.33;20.06;994.18;0.00;87.00;24.39;17.11;26.83;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.22;19.00;0.00
28664;2017-03-31 16:00:09.330;16582;0;6;-15721;1;75;1.00;W;19.50;20.28;994.18;0.00;88.00;24.39;17.11;26.83;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28665;2017-03-31 16:05:09.337;16582;0;6;-15721;1;75;0.00;W;19.67;20.50;994.12;0.00;87.00;24.39;17.11;26.94;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28666;2017-03-31 16:10:11.687;16582;0;6;-15721;1;75;0.00;W;19.78;20.61;994.08;0.00;88.00;24.39;17.11;26.94;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28667;2017-03-31 16:15:09.307;16582;0;6;-15721;1;75;0.00;W;19.83;20.67;994.12;0.00;87.00;24.39;17.11;26.94;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28668;2017-03-31 16:20:09.407;16582;0;6;-15721;1;75;0.00;W;19.78;20.61;994.15;0.00;86.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28669;2017-03-31 16:25:09.303;16582;0;6;-15721;1;75;0.00;W;19.78;20.61;994.12;29.00;88.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28670;2017-03-31 16:30:09.307;16582;0;6;-15721;1;75;0.00;W;19.78;20.61;994.08;9.00;88.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28671;2017-03-31 16:35:09.753;16582;0;6;-15721;1;75;0.00;S;19.83;20.72;994.15;5.00;89.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28672;2017-03-31 16:40:09.523;16582;0;6;-15721;1;75;0.00;SSE;19.83;20.72;994.08;4.00;89.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28673;2017-03-31 16:45:09.313;16582;0;6;-15721;1;75;0.00;SSE;19.89;20.78;993.98;0.00;89.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28674;2017-03-31 16:50:09.307;16582;0;6;-15721;1;75;0.00;SSE;19.89;20.83;993.95;0.00;90.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28675;2017-03-31 16:55:09.407;16582;0;6;-15721;1;75;0.00;WSW;19.89;20.78;993.88;0.00;89.00;24.39;17.11;27.11;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28676;2017-03-31 17:00:09.503;16582;0;6;-15721;1;75;0.00;WSW;19.83;20.72;993.91;0.00;89.00;24.39;17.11;27.11;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28677;2017-03-31 17:05:09.540;16582;0;6;-15721;1;75;0.00;SW;19.89;20.83;993.88;0.00;90.00;24.39;17.11;27.11;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28678;2017-03-31 17:10:10.220;16582;0;6;-15721;1;75;0.00;SW;20.06;20.94;993.85;0.00;88.00;24.39;17.11;27.22;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28679;2017-03-31 17:15:46.197;16582;0;6;-15721;1;75;0.00;SW;20.17;21.11;994.02;0.00;87.00;24.39;17.11;27.33;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28680;2017-03-31 17:20:09.463;16582;0;6;-15721;1;75;0.00;SW;20.17;21.11;994.08;0.00;87.00;24.39;17.11;27.44;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28681;2017-03-31 17:25:09.300;16582;0;6;-15721;1;75;0.00;SW;20.17;21.06;994.08;0.00;86.00;24.39;17.11;27.56;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28682;2017-03-31 17:30:09.713;16582;0;6;-15721;1;75;1.00;SW;20.28;21.22;994.18;0.00;87.00;24.39;17.11;27.67;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28683;2017-03-31 17:35:09.393;16582;0;6;-15721;1;75;0.00;SW;20.28;21.22;994.25;0.00;86.00;24.39;17.11;27.56;27.78;22.00;95.00;60.00;61.00;72.00;51.00;17.78;19.00;0.00
28684;2017-03-31 17:40:09.323;16582;0;6;-15721;1;75;0.00;SW;20.22;21.11;994.35;0.00;85.00;24.39;17.11;27.56;27.78;22.00;95.00;60.00;61.00;72.00;51.00;17.78;19.00;0.00
28685;2017-03-31 17:45:09.350;16582;0;6;-15721;1;75;0.00;W;20.28;21.22;994.49;0.00;87.00;24.39;17.11;27.44;27.78;22.00;95.00;60.00;61.00;72.00;51.00;18.33;19.00;0.00
28686;2017-03-31 17:50:09.327;16582;0;6;-15721;1;75;0.00;W;20.22;21.17;994.56;0.00;88.00;24.39;17.11;27.33;27.78;22.00;95.00;60.00;61.00;72.00;51.00;18.33;19.00;0.00
28687;2017-03-31 17:55:09.300;16582;0;6;-15721;1;75;1.00;WNW;20.00;20.94;994.62;0.00;89.00;24.39;17.11;27.22;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28688;2017-03-31 18:00:09.327;16582;0;6;-15721;1;75;0.00;WNW;19.89;20.83;994.69;0.00;90.00;24.39;17.11;27.22;27.78;22.00;95.00;60.00;62.00;72.00;51.00;18.33;19.00;0.00
28689;2017-03-31 18:05:09.317;16582;0;6;-15721;1;75;0.00;WNW;19.83;20.72;994.66;0.00;89.00;24.39;17.11;27.11;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
28690;2017-03-31 18:10:09.307;16582;0;6;-15721;1;75;0.00;WNW;19.83;20.72;994.83;0.00;88.00;24.39;17.11;27.00;27.78;22.00;95.00;60.00;62.00;72.00;51.00;17.78;19.00;0.00
